N,P,K,temperature,humidity,ph,rainfall,predict
26,74,126,35.91733251,60.81116236,7.449950316,157.6061827,,kidneybeans
68,128,80,25.31117867,16.76234607,5.198440525,189.3690604,,kidneybeans
76,51,133,18.6844426,65.47029219,5.868576019,28.38594639,,kidneybeans
22,121,91,19.84533087,74.74969434,4.50180599,27.34890508,,banana
75,51,9,23.09800815,71.33987609,7.896675173,69.80333464,,coffee
123,59,48,10.7571095,92.86709062,6.735204169,170.3454613,,kidneybeans
142,135,146,33.60250009,78.15811551,7.372800712,131.8443156,,kidneybeans
73,53,13,16.3850027,47.37161699,5.03081054,11.56088476,,mango
44,147,77,11.36007886,13.20075926,4.71979579,66.30725323,,grapes
132,0,17,28.03978859,12.68950355,5.381791354,110.7479684,,kidneybeans
147,149,110,18.74230333,60.64885028,8.308005467,281.6226939,,grapes
129,125,140,15.42126646,21.34901122,4.438496191,102.4225014,,kidneybeans
87,111,112,33.66052131,81.47825176,6.582594293,13.65268872,,kidneybeans
11,124,7,10.52518774,96.32698649,4.19780806,290.7200231,,kidneybeans
90,43,74,37.92451112,33.00091403,8.996403285,207.2792317,,kidneybeans
78,76,50,37.12774236,86.37156519,6.971741746,34.35351987,,coffee
9,9,97,26.80891209,83.75927006,8.904114578,240.6022876,,coffee
16,133,85,36.81321891,87.02126263,8.447321787,176.9949546,,kidneybeans
29,116,133,30.6551291,48.23980405,7.567489323,279.803197,,kidneybeans
68,134,138,14.72473219,59.02939206,6.688937786,175.3064752,,kidneybeans
70,82,149,31.60095091,21.18078554,8.787473883,270.5696881,,kidneybeans
146,20,144,18.277411,13.60707975,7.901877286,175.6905564,,coffee
24,98,68,28.91084017,27.03344845,7.151201324,234.0499655,,kidneybeans
21,47,139,21.58049994,85.34110457,5.733831085,10.43729598,,grapes
49,141,114,33.33535745,73.0957243,7.993146354,71.51241672,,kidneybeans
60,96,5,17.65367455,91.13824851,7.214765107,42.90721707,,grapes
90,108,47,17.95196602,13.42993676,6.5080638,216.2724765,,kidneybeans
36,35,113,37.66134519,33.82368581,7.186349693,192.2581512,,kidneybeans
0,84,0,39.61382785,81.30366888,7.138403872,13.82962308,,mango
141,68,51,19.99945486,83.55942785,7.778462916,120.5042393,,kidneybeans
46,113,52,32.42209591,60.90948917,7.399344419,152.6796674,,kidneybeans
87,50,105,16.0423712,32.791678,6.609368507,211.3963954,,kidneybeans
48,65,105,17.21139881,15.06380309,7.90442723,279.4897892,,grapes
87,61,4,22.40549127,80.8802949,5.401410864,283.9829674,,kidneybeans
28,18,32,23.72958776,96.46028509,8.81331693,150.9151058,,kidneybeans
94,84,99,21.7122258,29.18761734,4.870569094,10.83693176,,kidneybeans
109,26,47,21.76543962,52.4938196,4.563342584,277.7932668,,grapes
15,47,133,10.35917213,53.04785985,8.12892902,101.9323481,,coffee
95,104,37,22.5628685,90.10833765,4.72290035,50.78328575,,kidneybeans
35,113,26,18.97516996,50.43178047,6.406311342,290.5036285,,kidneybeans
3,110,64,25.44952862,56.21942018,4.095906561,161.4695866,,kidneybeans
74,59,33,12.20450216,17.74603449,5.040255762,183.8255812,,kidneybeans
29,120,143,30.42107717,76.95896791,6.800884511,108.5416692,,kidneybeans
1,0,65,14.33859775,30.31680019,8.032143612,257.1713943,,kidneybeans
39,143,126,11.98528916,35.80243545,5.695172202,63.60383874,,kidneybeans
84,58,16,16.27472936,37.11040773,8.44287735,126.1199103,,kidneybeans
128,49,37,30.18091728,28.09813615,5.337640136,55.04360156,,kidneybeans
7,47,52,29.44543584,57.6602602,5.813792532,77.05426245,,grapes
18,34,48,27.34232102,64.47280321,7.144910596,39.14266674,,coffee
46,112,131,10.97086119,90.86708167,7.06476539,219.5864271,,kidneybeans
130,140,144,24.44161613,40.39674869,7.454892514,99.04201922,,kidneybeans
69,16,50,15.55165635,94.33004748,5.707202806,219.6734691,,kidneybeans
97,122,70,16.44947935,71.19217533,6.632947,15.05698078,,kidneybeans
94,16,96,32.4317879,96.09762496,4.874580035,57.16215439,,kidneybeans
140,96,6,11.85074611,67.76694017,4.784458356,110.4199536,,kidneybeans
78,108,68,32.77061428,27.77793467,4.380401162,69.51899805,,coffee
82,2,83,32.57672017,69.50826405,4.23125394,299.6622762,,kidneybeans
80,93,28,33.27999704,76.68807219,4.34603343,122.8436773,,coffee
7,27,142,20.62456719,19.31751804,4.38245184,197.0484761,,grapes
33,131,126,22.17577555,76.77863818,6.389324119,10.24720969,,grapes
79,13,130,36.66140838,94.5236545,4.934347251,48.07676032,,kidneybeans
40,145,51,24.14914955,75.05695252,7.594724826,236.6238581,,kidneybeans
123,140,6,38.0540599,61.06461876,4.97400581,170.1323774,,kidneybeans
135,102,48,35.91462112,82.49106355,4.940578269,148.4686484,,grapes
127,116,90,23.72297791,11.63995028,4.946753674,193.7830334,,kidneybeans
57,72,56,38.17025893,52.59873947,5.571041497,125.9445924,,coffee
1,47,44,36.63389712,35.80599123,6.671339354,133.9468354,,kidneybeans
46,54,111,32.82565305,77.38190654,8.597986307,28.44012455,,kidneybeans
42,33,81,14.33817592,11.89078595,7.702877257,182.7537938,,banana
81,97,32,25.45877318,43.40232001,7.869038379,122.1681013,,grapes
115,137,111,12.70713723,41.29837244,4.995942574,41.44671551,,kidneybeans
106,37,7,38.27235523,98.14335466,7.728254718,155.2177692,,kidneybeans
131,41,132,34.40963712,87.43720977,7.719493975,38.16503243,,kidneybeans
146,124,109,31.62205013,60.72046373,5.074369767,55.85307766,,coffee
12,111,61,19.24260508,50.55037197,7.150424407,150.2256504,,kidneybeans
49,53,84,25.58564031,15.34141007,5.689195346,185.3252587,,kidneybeans
143,41,98,32.44337145,86.88639472,8.301508458,291.3925359,,coffee
6,10,104,10.99790191,24.42243836,7.847792883,86.36840162,,grapes
13,70,88,14.63493527,31.81302239,8.597934162,172.0358817,,kidneybeans
86,134,139,27.43641318,20.93696397,6.680038537,37.71569806,,grapes
128,83,58,38.86961686,82.19600699,8.843835542,11.9857602,,kidneybeans
59,79,134,31.42402602,17.55050292,8.147742658,287.0686665,,kidneybeans
18,112,63,14.38004337,55.51015029,4.061782187,152.1846301,,coffee
149,95,48,18.60597449,77.2805563,6.217679452,198.1754954,,kidneybeans
90,91,116,21.8799276,56.8702036,6.2872682,41.06934243,,kidneybeans
37,25,114,21.52722725,52.55341799,8.472817059,18.34138972,,coffee
77,77,23,14.49902556,76.74237651,4.690974113,163.8387155,,kidneybeans
25,104,145,21.81454042,66.18102578,8.368427981,172.9029844,,coffee
145,58,39,23.00376302,10.01423231,6.896352349,263.1225773,,coffee
121,71,87,11.05251012,61.91684192,5.783230122,211.4104819,,coffee
69,62,99,22.39636561,10.88623181,4.172732405,52.78459261,,kidneybeans
84,143,71,19.3249116,23.30053361,4.853552028,108.243494,,kidneybeans
56,17,40,15.03985052,94.93761351,4.852704286,189.0318654,,mango
8,17,73,34.74410202,85.00366652,5.468846778,120.3702395,,kidneybeans
13,11,33,32.80232132,39.4917155,6.392530351,263.6097692,,kidneybeans
73,42,74,10.03084,90.23615598,5.237581884,147.2772286,,mango
148,67,56,21.23245136,36.35378218,6.35594001,154.8570619,,kidneybeans
134,21,63,21.13031275,45.65627718,4.941612824,22.84984062,,kidneybeans
141,126,85,35.49203597,23.28737722,4.476819829,85.74137998,,kidneybeans
112,114,57,38.77016094,99.21297703,8.730048263,226.4015103,,kidneybeans
65,64,58,10.96977349,37.95986023,7.009090219,208.6416413,,kidneybeans
33,63,35,36.17899005,81.86525342,5.737883395,59.67710905,,grapes
103,28,47,19.80996921,18.31293173,5.007340368,88.67099321,,kidneybeans
60,51,24,22.53530632,53.14444816,4.391408992,110.6847036,,grapes
11,45,76,28.05119911,12.7537521,4.620139563,126.1070283,,kidneybeans
89,46,121,27.37630215,35.32583102,6.917780869,81.96543181,,kidneybeans
102,1,52,23.59388976,28.38321032,7.7804284,198.4590586,,kidneybeans
19,149,131,27.46480841,25.68472274,5.582265345,268.0836468,,banana
90,56,8,36.44675662,58.4342995,8.443471434,167.0504163,,kidneybeans
130,90,8,27.00760694,12.40154749,4.292710478,14.79703021,,kidneybeans
73,63,102,37.65454674,62.76377626,5.106159977,31.46229,,mango
144,66,106,37.05478032,83.89507065,8.207745617,74.71592168,,grapes
101,146,66,14.86574587,85.12252277,7.940714217,263.7895819,,kidneybeans
84,20,111,38.93878972,36.20891434,5.311006855,295.4348247,,kidneybeans
75,94,35,31.81418123,39.18979323,4.489592418,104.7181876,,coffee
125,35,43,11.7190754,73.97425627,7.880468845,244.2682839,,grapes
24,44,93,34.0515578,78.29482632,7.12512907,274.2602783,,kidneybeans
55,145,31,24.12070575,25.55165741,5.835420774,236.6073943,,kidneybeans
111,45,56,23.76912429,77.82603012,7.283518012,80.45855875,,kidneybeans
125,137,101,26.22216695,28.36907451,7.067947749,222.5153715,,grapes
9,130,83,15.11229129,44.31113695,6.044342057,24.04723541,,coffee
92,39,49,39.73957402,31.51788541,4.035948619,259.0670031,,grapes
5,25,36,22.45740021,80.41047439,7.532727668,24.08671484,,coffee
110,145,122,12.37996507,11.80424084,5.286689339,120.6403176,,kidneybeans
77,76,17,20.35926107,53.96646557,8.72881271,265.0817866,,kidneybeans
98,125,104,31.2296789,90.14893194,7.658910502,108.9687943,,kidneybeans
86,76,112,17.87585069,92.94375999,8.694828265,148.7125587,,grapes
104,89,109,37.03970311,97.39056349,5.34860428,207.2128681,,kidneybeans
90,11,5,15.15982899,92.77308516,6.608286742,193.147521,,kidneybeans
14,57,14,26.83133154,33.26771383,6.929474228,97.9837048,,grapes
86,105,60,34.18592307,56.97698465,6.521789035,230.0403447,,grapes
10,12,54,31.78342564,27.16191444,6.836268112,186.3699055,,grapes
78,7,17,34.25012374,67.49565643,7.759572968,232.2393138,,coffee
145,64,10,26.50384961,63.82102818,7.061201231,114.7778635,,coffee
134,73,121,28.79784424,90.87330528,8.019250252,289.2062083,,kidneybeans
20,21,42,13.24480281,97.87711769,5.925516039,191.6877103,,kidneybeans
10,24,32,35.86535438,54.94795666,8.528356206,286.3535746,,grapes
82,94,32,23.61798219,42.19113671,8.846046514,137.427407,,kidneybeans
146,31,76,36.01177253,18.80283939,5.242345878,86.54946195,,coffee
147,3,113,21.74680881,16.54185766,7.8107632,78.67809662,,grapes
85,85,137,35.24073994,11.10265008,8.316274262,32.19795529,,kidneybeans
71,104,24,20.74980465,79.79812168,7.70862615,227.379512,,kidneybeans
10,135,32,35.16182917,21.99559933,5.752122124,226.1415897,,grapes
4,10,33,18.40975484,74.35764434,8.302479656,235.0112762,,grapes
121,65,26,11.61504773,21.89299363,5.501905129,155.1875814,,coffee
113,69,80,35.35865983,29.27093617,7.807788172,190.7000425,,kidneybeans
120,27,22,22.63764733,90.42850048,8.547703502,95.42375719,,kidneybeans
112,115,63,21.21915445,94.66832181,4.804916242,194.7722428,,kidneybeans
77,57,39,12.86969073,53.47615277,4.414879835,170.9057695,,kidneybeans
124,145,56,12.94500556,67.50253902,5.118228379,227.7147166,,grapes
13,140,51,26.5559746,85.10196965,4.434726551,219.465813,,kidneybeans
135,54,13,20.38050783,75.6853213,7.794181996,120.1738524,,grapes
45,71,88,27.98169387,41.62158797,5.232593873,27.71009237,,kidneybeans
61,68,148,16.68440522,16.24144483,6.717762686,292.7451711,,coffee
98,66,123,39.19800844,17.67864838,8.105777455,270.7641537,,kidneybeans
102,72,144,27.44349468,24.49160021,4.440218534,38.07874451,,kidneybeans
128,128,71,33.23382186,67.57678128,7.246661142,135.2661299,,kidneybeans
134,135,114,36.70013964,78.76394059,8.808085618,295.10501,,kidneybeans
34,143,107,35.28014851,58.03226589,7.288381637,155.5289171,,grapes
81,119,109,24.93154085,35.49828259,6.392001846,14.10716629,,grapes
58,17,141,13.99865749,76.21683268,5.656814969,258.424079,,kidneybeans
95,74,126,36.69874749,69.71286367,8.616547851,68.83770307,,kidneybeans
35,149,107,11.16038567,25.09374684,5.100178544,32.36561355,,kidneybeans
81,11,105,17.54272423,82.94938035,4.265033799,261.484067,,grapes
68,132,124,16.22532259,72.46425105,6.786586069,114.3657065,,kidneybeans
56,16,145,35.87914269,87.35141384,4.208662843,158.0728595,,mango
128,4,53,38.70279327,74.7546997,5.339552392,144.6465629,,kidneybeans
134,86,133,28.06436844,93.56203646,7.539663398,213.8056021,,kidneybeans
20,149,112,28.88847929,35.84546942,5.009992413,179.9086472,,kidneybeans
83,35,109,11.57835951,44.20330954,6.401152994,52.0260878,,coffee
129,90,134,25.69559684,99.27668053,7.277270287,223.4472166,,kidneybeans
125,0,6,23.446288,32.77969489,6.756552822,258.9165884,,grapes
81,8,109,21.32629549,74.34921106,6.447146692,170.049079,,grapes
103,50,53,36.79101553,19.49027427,5.79828035,291.128117,,kidneybeans
59,10,91,18.69416654,23.83831815,5.265575464,235.2710275,,kidneybeans
48,4,22,36.74819122,12.5276421,7.464606942,88.85153271,,grapes
128,69,143,30.80222192,17.78931459,5.006489339,207.0731248,,kidneybeans
105,59,1,34.28256222,56.89418803,8.163361574,88.17730099,,kidneybeans
31,35,106,14.77568898,65.40215031,7.439467828,149.372418,,grapes
128,135,34,13.17997994,23.04845268,8.841172061,131.1568406,,kidneybeans
125,42,125,21.53390691,22.2859281,6.659248831,154.3640335,,grapes
79,84,64,20.45703966,10.82938548,7.606699606,100.3907713,,kidneybeans
41,94,32,21.31558334,85.21859837,7.479416492,77.61014268,,kidneybeans
8,61,86,37.17637114,16.82032107,4.02993986,248.274985,,kidneybeans
5,128,37,25.87040496,28.69806916,8.614143226,35.85325024,,coffee
39,58,78,30.06145536,79.129396,7.578151252,229.487208,,kidneybeans
30,56,134,24.49062054,46.98495242,5.042627252,214.7435346,,banana
117,107,101,24.186887,21.94814982,7.672222578,11.00139886,,kidneybeans
119,145,93,17.8093611,56.47188562,8.214439274,241.7456262,,grapes
100,67,90,14.90469455,56.14999968,6.147098061,36.60812365,,banana
43,43,43,32.91547047,72.87274611,6.135470636,240.7219043,,kidneybeans
104,140,84,20.14076958,25.59145774,7.402238392,131.6456539,,kidneybeans
84,7,140,31.15491366,16.87002697,6.93414334,178.4054572,,kidneybeans
81,114,101,27.04057398,13.3549762,5.411818861,197.6397576,,grapes
43,14,31,18.89949999,28.00259622,8.133193599,160.0216481,,kidneybeans
81,111,73,16.69997077,19.3717954,7.369400051,199.4269952,,grapes
134,71,0,12.70558835,47.46709075,5.32762831,181.5118865,,kidneybeans
23,78,144,14.64703186,94.56101001,7.984335675,191.8930941,,kidneybeans
42,111,110,24.76405041,88.00571008,6.929884267,255.7420941,,banana
101,71,59,12.24931706,11.75088564,5.960940109,90.99093031,,kidneybeans
149,113,52,26.8696729,56.61507917,8.101944697,219.7700978,,kidneybeans
144,2,28,12.1527419,90.92635137,4.28111576,121.162202,,grapes
123,74,1,39.38481341,47.60371436,7.089551082,80.47021051,,kidneybeans
40,33,44,33.79586934,71.89366708,4.615729813,95.62657976,,kidneybeans
18,67,74,29.30282663,66.94558196,7.459869612,205.6679763,,coffee
1,72,125,15.71413888,17.38389626,4.405406411,143.370143,,kidneybeans
65,27,17,34.77038746,60.69578213,4.744609871,124.8598629,,kidneybeans
43,17,5,11.65741132,31.92097599,7.689497167,225.311767,,kidneybeans
71,147,35,11.04919412,74.7048031,7.499047542,167.1993893,,kidneybeans
94,39,55,31.11055975,60.03620449,4.192011171,80.14407337,,kidneybeans
47,94,34,39.64018365,93.088937,6.860551438,112.354402,,kidneybeans
15,130,21,28.66450388,37.60399669,5.791788969,190.4287951,,coffee
90,9,17,13.32012082,70.71427761,4.023779166,165.944056,,kidneybeans
8,0,60,29.28968895,33.7698743,6.438939331,192.7587596,,kidneybeans
42,106,96,35.99298381,84.11605729,4.196166039,35.59668864,,banana
139,34,55,28.90979907,90.44240155,4.663609183,259.6763399,,kidneybeans
44,18,66,13.75224353,76.77776343,8.601718669,205.224176,,grapes
11,138,120,39.42087359,13.01683361,4.153208112,12.05528657,,kidneybeans
146,65,62,18.71417096,83.27093332,8.56775073,236.7741077,,coffee
137,134,47,10.54974606,93.06401581,8.910181751,145.9109354,,grapes
30,118,46,38.5092746,85.57021629,5.273472405,204.7091041,,banana
28,107,112,31.23307596,17.60968342,7.878512596,139.0822134,,kidneybeans
86,69,2,25.79873301,98.65779421,4.645421935,175.0049379,,grapes
118,77,60,36.6479922,36.57642625,5.442979285,27.47131881,,coffee
134,19,51,13.87699328,50.68169664,6.550732707,60.3737542,,kidneybeans
148,0,33,13.01515842,32.45180928,4.151007138,258.7403898,,kidneybeans
29,94,80,34.74230644,93.74761209,7.836230822,111.6745482,,kidneybeans
82,142,105,16.22211392,91.5855876,6.049793308,141.6989176,,kidneybeans
2,3,18,38.30653602,85.06342014,8.309921676,16.84221307,,mango
40,45,27,33.83481052,87.22136356,5.709923536,180.2392016,,kidneybeans
88,1,53,22.10899781,44.0325416,5.004712544,282.8223606,,kidneybeans
6,19,147,31.21063183,53.83355754,7.742739042,138.7900824,,grapes
48,142,5,32.08711878,19.51261193,7.808568194,15.7757271,,grapes
62,129,4,10.62552907,35.42922524,4.511834859,142.9979598,,kidneybeans
142,38,47,35.93201408,72.89371708,5.774562105,53.92242482,,kidneybeans
130,38,25,12.23702029,28.6493137,6.359606069,97.75402499,,kidneybeans
44,20,34,32.23037567,86.99557955,4.675856806,259.7009007,,grapes
40,93,62,39.06735203,96.66446616,5.927017779,102.6579003,,kidneybeans
41,43,67,11.2851917,78.94126002,8.403904987,176.9147719,,kidneybeans
82,26,121,35.23186432,14.98793794,5.678048288,162.3232204,,kidneybeans
62,25,74,22.85903285,27.65972072,8.082041818,198.3865776,,kidneybeans
99,85,100,38.82069492,11.60368668,6.202103439,74.44336218,,kidneybeans
126,44,112,16.5136403,26.11779884,8.515040665,174.9877025,,kidneybeans
98,71,43,15.71323498,56.24327278,6.850416649,277.5664756,,kidneybeans
5,14,114,20.88981152,38.38208639,5.585244229,258.2621447,,coffee
13,142,4,18.42710072,37.28164088,4.924477403,226.3434281,,kidneybeans
95,101,128,19.44676907,76.98763363,7.54259748,197.6602339,,kidneybeans
99,58,94,16.8191346,95.16861574,4.719501056,119.9219365,,kidneybeans
21,18,12,35.9498261,85.76020725,4.222792437,283.5596171,,grapes
113,12,27,16.04696953,46.68808009,6.593982592,266.7937497,,kidneybeans
6,50,110,17.01129248,20.55867889,7.723076133,33.02800034,,grapes
40,29,118,25.55649069,39.26720136,5.867276513,55.93079106,,kidneybeans
31,46,96,12.47235271,60.48018911,8.408820397,205.0357492,,grapes
81,133,5,38.1860503,27.06511528,5.799402093,10.34061603,,grapes
1,102,142,32.41668638,73.33722788,6.024816905,189.394894,,kidneybeans
44,38,112,32.33112443,19.56651208,5.898980807,133.8383745,,grapes
71,96,22,34.76232746,64.00539359,7.621551624,36.03517144,,kidneybeans
122,45,39,38.31140803,22.31505536,7.86969937,294.7472793,,kidneybeans
128,24,139,20.34732103,44.29607125,8.153384897,189.9699546,,kidneybeans
112,133,134,19.41218955,33.2995302,4.703539408,99.43809555,,kidneybeans
147,20,80,34.53179245,34.34898803,6.632422492,260.9978778,,grapes
73,52,43,15.76018441,34.69736359,6.246953951,78.39238758,,mango
63,107,91,26.18689644,42.33413858,5.966838612,76.14845839,,kidneybeans
33,144,117,14.35583396,11.27537082,6.896651119,93.96914808,,grapes
76,84,76,15.58362969,39.89646711,6.645217936,46.28145284,,kidneybeans
130,144,147,22.140295,59.70364958,4.239824768,215.2486583,,kidneybeans
84,32,73,27.23079038,41.71734089,7.279765774,24.90577926,,kidneybeans
139,13,41,30.68104926,23.90786726,5.412639154,296.8206201,,kidneybeans
118,138,70,19.86550188,68.92607305,6.832751598,104.6077961,,coffee
55,59,28,31.76829069,39.09929235,7.325157551,263.1303964,,kidneybeans
42,131,108,13.27166588,93.62586681,5.053807656,294.0561625,,banana
98,95,149,26.77668111,87.1419097,4.800279156,40.7639983,,kidneybeans
124,40,133,18.57465867,86.48871844,4.566942159,169.1929032,,grapes
78,60,125,36.25758531,38.58307749,8.73004591,165.2865993,,coffee
12,11,76,20.30959007,24.11206951,8.810879747,199.8513271,,kidneybeans
75,135,9,35.8429409,46.69611587,8.806338125,134.2162514,,coffee
107,112,2,18.84332547,45.02621305,8.686649936,279.1005248,,kidneybeans
54,1,103,11.18777167,49.52690533,8.720046526,286.6724602,,grapes
57,117,3,28.89755929,91.78679458,4.762208504,217.2005941,,coffee
136,1,38,30.25757492,68.13209565,4.376773864,105.5204884,,kidneybeans
14,26,139,23.15458046,10.10701325,5.353388158,44.19418837,,grapes
112,58,12,38.42561597,53.39941629,5.173995498,68.67801804,,kidneybeans
113,48,44,34.41582296,57.9132116,4.44370399,248.2395065,,kidneybeans
78,127,118,24.09727754,14.61329616,7.351987031,27.7707014,,coffee
141,55,137,17.96555816,59.39276047,4.355826621,120.9880737,,kidneybeans
27,106,16,13.13279787,88.33477308,8.776376757,169.2961221,,kidneybeans
117,1,89,29.26491402,29.93706796,4.135946192,80.33051901,,kidneybeans
135,12,56,20.82090926,55.58716579,8.804530589,215.2045311,,grapes
132,31,111,32.88330979,89.54356232,4.0157418,251.3761773,,kidneybeans
50,22,116,34.44418272,50.7897207,4.933903928,145.0562829,,grapes
85,101,73,11.26378539,48.08306066,6.986875025,253.3690766,,kidneybeans
5,29,95,19.66613356,48.50198848,8.45923055,244.4069393,,coffee
46,18,15,25.22737851,19.37497712,7.407047832,295.2105976,,kidneybeans
46,109,100,32.36127479,66.9971698,4.901044653,168.2376912,,kidneybeans
132,120,147,35.96168853,92.0857705,8.774715441,26.92445864,,kidneybeans
42,119,62,33.69833448,80.01744385,5.980313458,267.7931513,,banana
